postcode,suburb,lat,lon,Local Government Area,Region,Year,A20,A50,A70,A80,A90,B10,B20,B30,B40,B50,B60,C10,C20,C30,C90,D10,D20,D30,D40,E10,E20,F10,F20,F30,F90,A,B,C,D,E,F,Total
3125,burwood,-37.852805,145.15190900000002,Monash,Southern Metropolitan,2015,2,0,1,0,3,1,12,19,43,0,0,1,2,0,0,0,1,0,0,1,2,0,0,0,0,6,75,3,1,3,0,88
3126,canterbury,-37.824249,145.073114,Boroondara,Southern Metropolitan,2015,11,1,2,0,0,1,27,58,68,5,0,0,0,3,0,2,5,0,0,0,0,0,0,0,0,14,159,3,7,0,0,183
3127,mont albert,-37.821232,145.104996,Boroondara,Eastern Metropolitan,2015,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
3127,surrey hills,-37.825077,145.09741200000002,Boroondara,Eastern Metropolitan,2015,14,1,3,0,4,0,34,48,96,3,0,0,0,4,0,1,2,0,0,1,8,0,0,0,0,22,181,4,3,9,0,219
3128,box hill,-37.817454999999995,145.119314,Whitehorse,Eastern Metropolitan,2015,94,9,14,9,25,5,72,109,438,75,0,5,0,28,0,14,45,3,0,9,77,0,0,1,1,151,699,33,62,86,2,1033
3128,box hill south,-37.828744,145.12184299999998,Whitehorse,Eastern Metropolitan,2015,15,5,2,3,12,2,41,58,156,16,0,0,3,7,0,5,3,1,0,1,20,0,0,0,0,37,273,10,9,21,0,350
3129,box hill north,-37.801761,145.126869,Whitehorse,Eastern Metropolitan,2015,21,1,4,5,2,1,26,55,89,3,0,2,0,4,0,1,2,4,0,3,16,0,0,0,0,33,174,6,7,19,0,239
3129,mont albert north,-37.807247,145.11205,Whitehorse,Eastern Metropolitan,2015,5,0,2,0,2,2,9,34,25,2,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,9,72,2,1,4,0,88
3130,blackburn,-37.819373999999996,145.153852,Whitehorse,Eastern Metropolitan,2015,32,8,6,1,11,5,53,88,184,22,0,5,0,11,0,7,12,5,0,4,22,0,0,0,0,58,352,16,24,26,0,476
3130,blackburn north,-37.810403,145.1521,Whitehorse,Eastern Metropolitan,2015,11,0,2,1,3,0,12,25,48,5,0,5,0,7,0,0,6,0,0,3,5,0,0,0,0,17,90,12,6,8,0,133
3130,blackburn south,-37.831666,145.146719,Whitehorse,Eastern Metropolitan,2015,25,1,3,1,7,0,54,46,113,12,0,2,0,3,2,0,2,1,0,0,13,0,1,0,0,37,225,7,3,13,1,286
3131,forest hill,-37.834099,145.166527,Whitehorse,Eastern Metropolitan,2015,42,2,5,0,10,2,36,57,201,43,0,1,2,10,0,7,7,1,0,2,20,0,0,1,0,59,339,13,15,22,1,449
3131,nunawading,-37.820037,145.175726,Whitehorse,Eastern Metropolitan,2015,0,0,0,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,9
3132,mitcham,-37.816878,145.193712,Whitehorse,Eastern Metropolitan,2015,38,6,7,1,9,5,43,101,277,25,0,3,3,6,0,6,20,3,0,3,27,0,0,0,0,61,451,12,29,30,0,583
3133,vermont,-37.836234999999995,145.194651,Maroondah,Eastern Metropolitan,2015,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
3133,vermont south,-37.856646999999995,145.183576,Maroondah,Eastern Metropolitan,2015,16,4,3,5,7,0,18,64,146,21,0,0,0,3,0,3,4,1,0,1,7,0,0,0,0,35,249,3,8,8,0,303
3134,ringwood,-37.81402,145.227362,Maroondah,Eastern Metropolitan,2015,179,8,19,21,24,6,215,105,695,119,1,12,3,33,0,54,112,2,1,19,629,1,2,0,3,251,1141,48,169,648,6,2263
3134,ringwood north,-37.787064,145.2356,Maroondah,Eastern Metropolitan,2015,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,5
3134,warrandyte south,-37.759339000000004,145.233973,Maroondah,Eastern Metropolitan,2015,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6
3134,warranwood,-37.774017,145.2483,Maroondah,Eastern Metropolitan,2015,4,0,3,0,4,0,7,5,18,1,0,0,0,3,0,1,1,0,0,0,5,0,0,0,0,11,31,3,2,5,0,52
3135,heathmont,-37.830334,145.244356,Maroondah,Eastern Metropolitan,2015,21,3,6,5,10,1,29,51,128,17,0,3,3,5,0,2,8,2,0,2,18,0,0,0,0,45,226,11,12,20,0,314
3135,ringwood east,-37.812999,145.247551,Maroondah,Eastern Metropolitan,2015,44,3,2,3,11,2,47,35,194,16,0,2,1,14,0,11,30,1,0,3,30,0,0,1,1,63,294,17,42,33,2,451
3136,croydon,-37.798728999999994,145.280685,Maroondah,Eastern Metropolitan,2015,141,2,30,5,29,7,177,139,446,106,0,14,5,51,0,29,75,5,0,8,93,0,1,1,1,207,875,70,109,101,3,1365
3136,croydon hills,-37.774437,145.27557,Maroondah,Eastern Metropolitan,2015,5,0,1,0,3,3,9,11,59,1,0,1,0,1,0,0,3,0,0,0,8,0,0,0,0,9,83,2,3,8,0,105
3136,croydon north,-37.770695,145.294691,Maroondah,Eastern Metropolitan,2015,26,0,3,3,4,3,23,28,81,9,0,1,0,2,0,2,0,1,0,0,16,0,0,0,0,36,144,3,3,16,0,202
3136,croydon south,-37.811966999999996,145.269481,Maroondah,Eastern Metropolitan,2015,12,1,0,1,2,0,17,17,50,7,0,0,0,2,0,4,3,1,0,2,6,0,0,0,0,16,91,2,8,8,0,125
3137,kilsyth,-37.802304,145.312198,Maroondah,Eastern Metropolitan,2015,6,0,1,0,0,0,8,9,25,2,0,2,0,2,0,2,2,0,0,1,0,0,0,0,0,7,44,4,4,1,0,60
3137,kilsyth south,-37.829539000000004,145.302768,Maroondah,Eastern Metropolitan,2015,10,3,3,0,1,0,9,21,44,6,0,2,0,0,0,1,1,0,0,0,5,0,0,0,0,17,80,2,2,5,0,106
3138,mooroolbark,-37.774337,145.32995400000001,Yarra Ranges,Eastern Victoria,2015,81,4,17,7,25,5,104,68,243,42,0,9,3,39,0,24,30,4,0,6,83,0,0,1,2,134,462,51,58,89,3,797
3139,beenak,-37.795679,145.538569,Yarra Ranges,Northern Victoria,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3
3139,don valley,-37.756890000000006,145.587606,Yarra Ranges,Northern Victoria,2015,3,0,0,0,0,1,0,3,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,8,0,1,1,1,14
3139,hoddles creek,-37.828887,145.597894,Yarra Ranges,Northern Victoria,2015,0,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,8,1,2,1,0,12
3139,launching place,-37.780668,145.566625,Yarra Ranges,Northern Victoria,2015,4,1,4,2,2,0,4,6,16,7,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,13,33,1,0,8,0,55
3139,seville,-37.777196999999994,145.460734,Yarra Ranges,Northern Victoria,2015,8,0,1,0,1,1,8,2,36,1,0,0,0,2,0,0,0,1,0,1,4,0,0,0,1,10,48,2,1,5,1,67
3139,seville east,-37.775456,145.495905,Yarra Ranges,Northern Victoria,2015,3,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,11
3139,wandin east,-37.815707,145.46036999999998,Yarra Ranges,Northern Victoria,2015,0,0,0,0,0,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,8
3139,wandin north,-37.771838,145.414182,Yarra Ranges,Northern Victoria,2015,2,0,3,0,2,3,18,11,29,2,0,2,1,0,0,3,1,0,0,0,2,0,0,0,0,7,63,3,4,2,0,79
3139,woori yallock,-37.780019,145.530363,Yarra Ranges,Northern Victoria,2015,8,0,3,0,4,1,7,9,21,5,0,1,0,2,0,1,3,0,0,1,7,0,0,0,0,15,43,3,4,8,0,73
3139,yellingbo,-37.813485,145.508258,Yarra Ranges,Northern Victoria,2015,1,0,2,0,1,0,5,5,13,0,0,3,0,2,0,3,2,0,0,0,2,0,0,0,0,4,23,5,5,2,0,39
3140,lilydale,-37.755519,145.347707,Yarra Ranges,Eastern Victoria,2015,105,4,14,6,24,16,167,66,346,47,0,9,2,38,0,30,69,10,1,11,111,0,1,1,3,153,642,49,110,122,5,1081
3141,south yarra,-37.837883000000005,144.991123,Melbourne,Southern Metropolitan,2015,9,0,1,0,3,0,15,42,130,3,0,1,0,1,0,3,5,0,0,1,3,0,0,0,0,13,190,2,8,4,0,217
3142,toorak,-37.84216,145.017966,Stonnington,Southern Metropolitan,2015,44,1,5,5,10,0,54,178,243,15,0,1,1,8,0,7,34,1,1,2,8,0,0,0,0,65,490,10,43,10,0,618
3143,armadale,-37.85934,145.018505,Stonnington,Southern Metropolitan,2015,18,2,2,2,5,1,43,93,200,11,0,2,0,2,0,6,5,1,0,0,19,0,0,0,0,29,348,4,12,19,0,412
3144,kooyong,-37.840702,145.032101,Stonnington,Southern Metropolitan,2015,5,0,0,1,0,0,4,18,35,1,0,0,0,6,0,1,5,0,0,0,1,0,1,0,0,6,58,6,6,1,1,78
3144,malvern,-37.861427,145.02850800000002,Stonnington,Southern Metropolitan,2015,32,5,10,1,13,0,45,121,248,16,0,2,0,8,0,5,25,2,0,0,21,0,0,0,0,61,430,10,32,21,0,554
3145,caulfield east,-37.875412,145.041976,Glen Eira,Southern Metropolitan,2015,8,1,5,2,1,2,30,17,63,21,0,0,0,5,0,6,20,1,0,2,13,0,0,0,1,17,133,5,27,15,1,198
